T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
0.28526645768025083,0.20891364902506937,0.44954128440366947,-0.67532467532467488,0.76923076923076916,-0.63218390804597702,-0.32500000000000007,-0.75033921302578022,0
0.27272727272727271,0.20891364902506937,0.43730886850152895,-0.79220779220778892,0.76923076923076916,-0.72413793103448287,-0.34166666666666667,-0.60379918588873815,0
0.3793103448275863,0.24233983286908067,0.43730886850152895,-0.66233766233765889,0.64102564102564097,-0.7931034482758621,-0.58333333333333326,-0.75033921302578022,1
0.44827586206896575,0.43175487465181028,0.51681957186544336,-0.51298701298701221,0.41025641025641035,-0.60919540229885061,-0.67500000000000004,-0.64993215739484389,0
0.65517241379310343,0.59331476323119747,0.54740061162079501,-0.60389610389610182,-0.051282051282051322,-0.63218390804597702,-0.6333333333333333,-0.69877883310719136,0
0.81818181818181834,0.73816155988857912,0.66972477064220182,-0.74025974025973995,-0.28205128205128205,-0.60919540229885061,-0.41666666666666663,-0.55495251017639058,1
0.83699059561128508,0.73816155988857912,0.90825688073394484,-0.70779220779220742,-0.33333333333333337,-0.60919540229885061,-0.125,-0.44911804613297135,0
0.79310344827586232,0.71587743732590514,0.82262996941896005,-0.74675324675324783,-0.025641025641025661,-0.60919540229885061,-0.40000000000000002,-0.44911804613297135,0
0.68025078369905945,0.64902506963788253,0.79816513761467855,-0.70129870129869931,0.051282051282051322,-0.60919540229885061,0.050000000000000044,-0.49253731343283569,0
0.52978056426332287,0.64902506963788253,0.70030581039755346,-0.49999999999999634,0.35897435897435903,-0.60919540229885061,-0.075000000000000067,-0.55495251017639058,0
0.54231974921630099,0.44289693593314761,0.66360856269113122,-0.55194805194805274,0.38461538461538458,-0.60919540229885061,-0.5083333333333333,-0.64993215739484389,0
0.54231974921630099,0.52089136490250687,0.68807339449541272,-0.65584415584415834,0.28205128205128216,-0.60919540229885061,-0.35833333333333339,-0.49253731343283569,0
0.56112852664576796,0.52089136490250687,0.58409785932721681,-0.70129870129869931,0.28205128205128216,-0.60919540229885061,-0.29166666666666663,-0.64993215739484389,0
0.61128526645768,0.67130919220055674,0.74311926605504564,-0.75324675324675583,0.15384615384615374,-0.60919540229885061,-0.10833333333333339,-0.34871099050203513,0
0.63636363636363646,0.67130919220055674,0.54128440366972463,-0.62987012987012636,-0.025641025641025661,-0.60919540229885061,-0.15000000000000002,-0.44911804613297135,0
0.71159874608150453,0.63788300835654588,0.70030581039755346,-0.7597402597402565,0.051282051282051322,-0.60919540229885061,-0.29166666666666663,-0.64993215739484389,0
0.56739811912225702,0.54874651810584929,0.64525993883792032,-0.61038961038960982,0.41025641025641035,-0.60919540229885061,-0.4916666666666667,-0.75033921302578022,0
0.61755485893416928,0.54317548746518085,0.73700305810397526,-0.63636363636363436,0.33333333333333326,-0.60919540229885061,-0.2583333333333333,-0.64993215739484389,0
0.59874608150470232,0.54317548746518085,0.73088685015290511,-0.60389610389610182,0.30769230769230771,-0.60919540229885061,-0.04166666666666663,-0.55495251017639058,0
0.54231974921630099,0.49860724233983267,0.66972477064220182,-0.42207792207792272,0.38461538461538458,-0.60919540229885061,-0.091666666666666674,-0.64993215739484389,0
0.53605015673981193,0.40389972144846764,0.70642201834862361,-0.44155844155843926,0.53846153846153855,-0.60919540229885061,-0.43333333333333335,-0.75033921302578022,0
0.48589341692789989,0.44846796657381582,0.66360856269113122,-0.61038961038960982,0.46153846153846145,-0.60919540229885061,-0.40000000000000002,-0.64993215739484389,0
0.41692789968652044,0.42618384401114162,0.50458715596330261,-0.68181818181818277,0.53846153846153855,-0.63218390804597702,-0.41666666666666663,-0.64993215739484389,0
